Disaster Group,Disaster Type,Region,Year of Occurrence,Total Deaths
Natural,Flood,Americas,2020,11
Natural,Wildfire,Europe,2020,5
Natural,Flood,Africa,2020,6
Natural,Flood,Africa,2020,30
Natural,Flood,Asia,2020,280
Natural,Flood,Asia,2020,257
Natural,Flood,Asia,2020,8
Natural,Flood,Asia,2020,105
Natural,Flood,Asia,2020,10
Natural,Flood,Asia,2020,5
Natural,Flood,Asia,2020,0
Natural,Flood,Americas,2020,11
Natural,Flood,Europe,2020,8
Natural,Flood,Asia,2020,42
Natural,Flood,Africa,2020,73
Natural,Wildfire,Europe,2020,11
Natural,Flood,Americas,2020,3
Natural,Storm,Asia,2020,0
Natural,Flood,Asia,2020,410
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,22
Natural,Flood,Asia,2020,3
Natural,Earthquake,Asia,2020,1
Natural,Flood,Asia,2020,0
Natural,Storm,Americas,2020,4
Natural,Storm,Americas,2020,39
Natural,Storm,Americas,2020,33
Natural,Flood,Asia,2020,212
Natural,Flood,Africa,2020,3
Natural,Flood,Asia,2020,1
Natural,Flood,Africa,2020,1
Natural,Flood,Africa,2020,10
Natural,Storm,Africa,2020,8
Natural,Flood,Africa,2020,11
Natural,Flood,Africa,2020,13
Natural,Flood,Africa,2020,4
Natural,Storm,Asia,2020,2
Natural,Storm,Asia,2020,2
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,1
Natural,Storm,Europe,2020,3
Natural,Storm,Asia,2020,44
Natural,Storm,Asia,2020,2
Natural,Storm,Asia,2020,6
Natural,Storm,Asia,2020,243
Natural,Storm,Americas,2020,4
Natural,Flood,Asia,2020,0
Natural,Storm,Americas,2020,6
Natural,Storm,Europe,2020,0
Natural,Storm,Europe,2020,18
Natural,Storm,Europe,2020,7
Natural,Flood,Africa,2020,13
Natural,Flood,Africa,2020,6
Natural,Storm,Asia,2020,6
Natural,Storm,Asia,2020,2
Natural,Flood,Africa,2020,11
Natural,Wildfire,Americas,2020,5
Natural,Wildfire,Oceania,2020,0
Natural,Flood,Africa,2020,9
Natural,Storm,Americas,2020,8
Natural,Flood,Africa,2020,6
Natural,Wildfire,Americas,2020,32
Natural,Flood,Asia,2020,152
Natural,Wildfire,Asia,2020,0
Natural,Wildfire,Asia,2020,0
Natural,Wildfire,Asia,2020,3
Natural,Storm,Asia,2020,3
Natural,Flood,Europe,2020,1
Natural,Flood,Africa,2020,155
Natural,Flood,Africa,2020,12
Natural,Flood,Europe,2020,2
Natural,Flood,Asia,2020,3
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,1
Natural,Storm,Asia,2020,6
Natural,Storm,Asia,2020,31
Natural,Earthquake,Europe,2020,2
Natural,Earthquake,Asia,2020,115
Natural,Storm,Asia,2020,31
Natural,Storm,Asia,2020,41
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,160
Natural,Storm,Americas,2020,110
Natural,Storm,Americas,2020,31
Natural,Storm,Americas,2020,2
Natural,Storm,Americas,2020,79
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,12
Natural,Flood,Americas,2020,0
Natural,Epidemic,Americas,2020,8
Natural,Volcanic activity,Americas,2020,0
Natural,Flood,Africa,2020,0
Natural,Flood,Africa,2020,0
Natural,Epidemic,Americas,2020,3
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,6
Natural,Flood,Africa,2020,22
Natural,Flood,Asia,2020,15
Natural,Storm,Africa,2020,9
Natural,Storm,Africa,2020,10
Natural,Storm,Americas,2020,23
Natural,Storm,Americas,2020,2
Natural,Storm,Americas,2020,14
Natural,Storm,Americas,2020,18
Natural,Storm,Americas,2020,4
Natural,Storm,Americas,2020,1
Natural,Flood,Asia,2020,13
Natural,Epidemic,Africa,2020,55
Natural,Flood,Americas,2020,3
Natural,Storm,Asia,2020,111
Natural,Storm,Asia,2020,0
Natural,Flood,Europe,2020,0
Natural,Flood,Americas,2020,27
Natural,Flood,Africa,2020,0
Natural,Volcanic activity,Asia,2020,0
Natural,Volcanic activity,Asia,2020,0
Natural,Flood,Asia,2020,0
Natural,Flood,Europe,2020,3
Natural,Flood,Africa,2020,7
Natural,Storm,Asia,2020,14
Natural,Flood,Asia,2020,2
Natural,Epidemic,Africa,2020,76
Natural,Flood,Asia,2020,29
Natural,Extreme temperature,Europe,2020,1687
Natural,Extreme temperature,Europe,2020,1924
Natural,Extreme temperature,Europe,2020,2556
Natural,Extreme temperature,Europe,2020,400
Natural,Flood,Africa,2020,18
Natural,Flood,Asia,2020,5
Natural,Flood,Europe,2020,2
Natural,Flood,Asia,2020,7
Natural,Storm,Americas,2020,11
Natural,Flood,Europe,2020,0
Natural,Storm,Asia,2020,2
Natural,Flood,Oceania,2020,0
Natural,Flood,Asia,2020,2
Natural,Flood,Asia,2020,3
Natural,Flood,Asia,2020,0
Natural,Storm,Oceania,2020,5
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,9
Natural,Storm,Asia,2020,1
Natural,Flood,Asia,2020,0
Natural,Flood,Americas,2020,21
Natural,Flood,Asia,2020,1
Natural,Flood,Africa,2020,0
Natural,Earthquake,Europe,2020,8
Natural,Earthquake,Africa,2020,0
Natural,Storm,Americas,2020,4
Natural,Flood,Asia,2020,92
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,2
Natural,Storm,Americas,2020,0
Natural,Flood,Africa,2020,0
Natural,Storm,Oceania,2020,0
Natural,Flood,Asia,2020,174
Natural,Flood,Asia,2020,16
Natural,Flood,Asia,2020,0
Natural,Flood,Africa,2020,3
Natural,Flood,Africa,2020,1
Natural,Epidemic,Africa,2020,38
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Americas,2020,0
Natural,Drought,Americas,2020,45
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2020,0
Natural,Drought,Africa,2021,0
Natural,Flood,Americas,2021,1
Natural,Flood,Americas,2021,0
Natural,Earthquake,Americas,2021,0
Natural,Earthquake,Asia,2021,110
Natural,Volcanic activity,Asia,2021,0
Natural,Flood,Asia,2021,21
Natural,Flood,Asia,2021,2
Natural,Flood,Asia,2021,6
Natural,Flood,Africa,2021,1
Natural,Storm,Americas,2021,3
Natural,Flood,Africa,2021,0
Natural,Flood,Asia,2021,0
Natural,Storm,Europe,2021,5
Natural,Storm,Asia,2021,18
Natural,Storm,Asia,2021,23
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Flood,Asia,2021,4
Natural,Flood,Asia,2021,2
Natural,Flood,Asia,2021,3
Natural,Flood,Asia,2021,0
Natural,Flood,Americas,2021,10
Natural,Flood,Asia,2021,8
Natural,Flood,Americas,2021,8
Natural,Storm,Africa,2021,2
Natural,Storm,Africa,2021,11
Natural,Storm,Africa,2021,0
Natural,Storm,Africa,2021,4
Natural,Storm,Africa,2021,3
Natural,Storm,Americas,2021,1
Natural,Flood,Asia,2021,1
Natural,Flood,Americas,2021,2
Natural,Storm,Americas,2021,2
Natural,Wildfire,Oceania,2021,0
Natural,Storm,Americas,2021,4
Natural,Flood,Asia,2021,2
Natural,Flood,Europe,2021,0
Natural,Flood,Americas,2021,10
Natural,Storm,Americas,2021,0
Natural,Storm,Oceania,2021,6
Natural,Flood,Africa,2021,24
Natural,Glacial lake outburst flood,Asia,2021,234
Natural,Flood,Africa,2021,31
Natural,Storm,Asia,2021,6
Natural,Flood,Africa,2021,0
Natural,Flood,Americas,2021,6
Natural,Flood,Asia,2021,7
Natural,Flood,Africa,2021,1
Natural,Storm,Asia,2021,5
Natural,Flood,Americas,2021,6
Natural,Flood,Americas,2021,10
Natural,Earthquake,Asia,2021,2
Natural,Storm,Americas,2021,235
Natural,Flood,Americas,2021,10
Natural,Flood,Americas,2021,1
Natural,Flood,Oceania,2021,0
Natural,Flood,Asia,2021,1
Natural,Earthquake,Asia,2021,1
Natural,Flood,Asia,2021,1
Natural,Flood,Americas,2021,9
Natural,Flood,Americas,2021,1
Natural,Flood,Africa,2021,0
Natural,Storm,Americas,2021,12
Natural,Storm,Oceania,2021,0
Natural,Storm,Oceania,2021,0
Natural,Volcanic activity,Americas,2021,0
Natural,Wildfire,Americas,2021,15
Natural,Flood,Africa,2021,10
Natural,Earthquake,Europe,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,1
Natural,Storm,Asia,2021,0
Natural,Storm,Asia,2021,12
Natural,Flood,Africa,2021,8
Natural,Flood,Asia,2021,0
Natural,Storm,Americas,2021,0
Natural,Flood,Oceania,2021,2
Natural,Flood,Americas,2021,1
Natural,Storm,Asia,2021,2
Natural,Storm,Asia,2021,0
Natural,Storm,Oceania,2021,1
Natural,Storm,Asia,2021,226
Natural,Storm,Asia,2021,41
Natural,Storm,Americas,2021,6
Natural,Flood,Americas,2021,3
Natural,Flood,Americas,2021,7
Natural,Flood,Asia,2021,0
Natural,Flood,Americas,2021,8
Natural,Earthquake,Asia,2021,0
Natural,Volcanic activity,Americas,2021,0
Natural,Storm,Americas,2021,3
Natural,Earthquake,Asia,2021,9
Natural,Earthquake,Asia,2021,3
Natural,Flood,Americas,2021,1
Natural,Flood,Asia,2021,2
Natural,Storm,Americas,2021,13
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Earthquake,Asia,2021,0
Natural,Flood,Asia,2021,3
Natural,Flood,Americas,2021,0
Natural,Earthquake,Asia,2021,0
Natural,Earthquake,Asia,2021,2
Natural,Flood,Asia,2021,0
Natural,Flood,Africa,2021,9
Natural,Flood,Africa,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Americas,2021,0
Natural,Glacial lake outburst flood,Asia,2021,16
Natural,Flood,Americas,2021,0
Natural,Storm,Asia,2021,9
Natural,Storm,Oceania,2021,0
Natural,Storm,Asia,2021,1
Natural,Flood,Africa,2021,14
Natural,Flood,Africa,2021,25
Natural,Flood,Africa,2021,1
Natural,Storm,Asia,2021,11
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,0
Natural,Storm,Asia,2021,198
Natural,Storm,Asia,2021,0
Natural,Storm,Asia,2021,0
Natural,Flood,Asia,2021,5
Natural,Storm,Asia,2021,12
Natural,Flood,Asia,2021,11
Natural,Flood,Asia,2021,116
Natural,Storm,Americas,2021,4
Natural,Flood,Americas,2021,0
Natural,Flood,Asia,2021,13
Natural,Flood,Asia,2021,7
Natural,Storm,Americas,2021,6
Natural,Storm,Americas,2021,6
Natural,Flood,Europe,2021,1
Natural,Flood,Americas,2021,0
Natural,Epidemic,Africa,2021,0
Natural,Flood,Africa,2021,0
Natural,Storm,Africa,2021,0
Natural,Volcanic activity,Africa,2021,32
Natural,Volcanic activity,Africa,2021,0
Natural,Flood,Africa,2021,3
Natural,Storm,Asia,2021,21
Natural,Earthquake,Asia,2021,3
Natural,Storm,Asia,2021,3
Natural,Storm,Asia,2021,19
Natural,Flood,Oceania,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Americas,2021,0
Natural,Storm,Americas,2021,14
Natural,Flood,Asia,2021,10
Natural,Flood,Asia,2021,46
Natural,Flood,Asia,2021,59
Natural,Storm,Oceania,2021,1
Natural,Flood,Europe,2021,1
Natural,Storm,Europe,2021,1
Natural,Earthquake,Asia,2021,0
Natural,Storm,Americas,2021,3
Natural,Flood,Americas,2021,0
Natural,Storm,Asia,2021,0
Natural,Storm,Asia,2021,1
Natural,Flood,Americas,2021,0
Natural,Earthquake,Asia,2021,0
Natural,Flood,Americas,2021,2
Natural,Flood,Oceania,2021,2
Natural,Flood,Americas,2021,0
Natural,Storm,Asia,2021,11
Natural,Storm,Asia,2021,0
Natural,Flood,Americas,2021,5
Natural,Storm,Asia,2021,12
Natural,Flood,Africa,2021,16
Natural,Flood,Africa,2021,4
Natural,Flood,Europe,2021,1
Natural,Storm,Europe,2021,6
Natural,Storm,Europe,2021,0
Natural,Storm,Americas,2021,1
Natural,Wildfire,Americas,2021,0
Natural,Storm,Americas,2021,2
Natural,Storm,Africa,2021,0
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,0
Natural,Flood,Asia,2021,0
Natural,Wildfire,Americas,2021,2
Natural,Extreme temperature,Americas,2021,815
Natural,Wildfire,Asia,2021,4
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,2
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,1
Natural,Storm,Americas,2021,1
Natural,Storm,Americas,2021,0
Natural,Volcanic activity,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,74
Natural,Flood,Africa,2021,32
Natural,Extreme temperature,Americas,2021,229
Natural,Flood,Americas,2021,0
Natural,Flood,Europe,2021,8
Natural,Flood,Americas,2021,0
Natural,Flood,Asia,2021,0
Natural,Earthquake,Asia,2021,5
Natural,Flood,Asia,2021,0
Natural,Wildfire,Americas,2021,0
Natural,Flood,Europe,2021,1
Natural,Flood,Europe,2021,39
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,197
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,1
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Storm,Africa,2021,10
Natural,Storm,Asia,2021,7
Natural,Flood,Asia,2021,352
Natural,Storm,Asia,2021,11
Natural,Storm,Asia,2021,10
Natural,Wildfire,Americas,2021,3
Natural,Wildfire,Europe,2021,0
Natural,Flood,Asia,2021,1282
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,0
Natural,Flood,Americas,2021,8
Natural,Flood,Americas,2021,1
Natural,Flood,Americas,2021,3
Natural,Flood,Asia,2021,33
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,260
Natural,Wildfire,Asia,2021,9
Natural,Flood,Asia,2021,21
Natural,Flood,Asia,2021,5
Natural,Flood,Asia,2021,37
Natural,Wildfire,Europe,2021,2
Natural,Flood,Africa,2021,62
Natural,Earthquake,Americas,2021,0
Natural,Flood,Africa,2021,52
Natural,Flood,Asia,2021,0
Natural,Wildfire,Africa,2021,90
Natural,Flood,Africa,2021,7
Natural,Flood,Europe,2021,0
Natural,Storm,Americas,2021,1
Natural,Flood,Americas,2021,9
Natural,Flood,Asia,2021,3
Natural,Storm,Asia,2021,5
Natural,Flood,Oceania,2021,0
Natural,Flood,Asia,2021,70
Natural,Wildfire,Europe,2021,0
Natural,Wildfire,Africa,2021,0
Natural,Wildfire,Europe,2021,0
Natural,Wildfire,Europe,2021,1
Natural,Flood,Asia,2021,21
Natural,Flood,Asia,2021,12
Natural,Flood,Asia,2021,0
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,0
Natural,Earthquake,Americas,2021,2575
Natural,Epidemic,Africa,2021,1
Natural,Flood,Africa,2021,0
Natural,Flood,Asia,2021,7
Natural,Wildfire,Americas,2021,0
Natural,Storm,Americas,2021,13
Natural,Flood,Asia,2021,9
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,7
Natural,Flood,Americas,2021,22
Natural,Epidemic,Africa,2021,3604
Natural,Flood,Americas,2021,46
Natural,Storm,Americas,2021,0
Natural,Storm,Americas,2021,96
Natural,Storm,Americas,2021,2
Natural,Flood,Africa,2021,0
Natural,Flood,Europe,2021,2
Natural,Flood,Americas,2021,1
Natural,Storm,Americas,2021,0
Natural,Flood,Americas,2021,3
Natural,Flood,Europe,2021,0
Natural,Flood,Europe,2021,0
Natural,Storm,Asia,2021,0
Natural,Storm,Americas,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,7
Natural,Flood,Europe,2021,0
Natural,Earthquake,Asia,2021,3
Natural,Flood,Americas,2021,2
Natural,Flood,Africa,2021,4
Natural,Flood,Americas,2021,5
Natural,Flood,Asia,2021,2
Natural,Flood,Asia,2021,0
Natural,Storm,Asia,2021,17
Natural,Storm,Asia,2021,2
Natural,Flood,Asia,2021,19
Natural,Epidemic,Africa,2021,205
Natural,Flood,Americas,2021,19
Natural,Earthquake,Americas,2021,3
Natural,Flood,Asia,2021,13
Natural,Flood,Americas,2021,5
Natural,Flood,Asia,2021,0
Natural,Flood,Africa,2021,5
Natural,Flood,Oceania,2021,0
Natural,Flood,Asia,2021,10
Natural,Volcanic activity,Africa,2021,1
Natural,Storm,Africa,2021,0
Natural,Flood,Africa,2021,5
Natural,Epidemic,Africa,2021,166
Natural,Flood,Americas,2021,0
Natural,Wildfire,Americas,2021,0
Natural,Earthquake,Europe,2021,1
Natural,Storm,Asia,2021,20
Natural,Flood,Asia,2021,3
Natural,Flood,Africa,2021,1
Natural,Flood,Americas,2021,12
Natural,Wildfire,Americas,2021,0
Natural,Storm,Asia,2021,7
Natural,Storm,Asia,2021,2
Natural,Storm,Asia,2021,13
Natural,Flood,Americas,2021,6
Natural,Flood,Europe,2021,0
Natural,Flood,Asia,2021,0
Natural,Earthquake,Asia,2021,21
Natural,Storm,Asia,2021,5
Natural,Storm,Asia,2021,1
Natural,Storm,Asia,2021,3
Natural,Flood,Asia,2021,18
Natural,Storm,Asia,2021,1
Natural,Storm,Asia,2021,59
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,39
Natural,Flood,Asia,2021,57
Natural,Flood,Asia,2021,118
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,1
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,1
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,4
Natural,Flood,Americas,2021,2
Natural,Flood,Asia,2021,0
Natural,Flood,Asia,2021,0
Natural,Storm,Asia,2021,5
Natural,Flood,Africa,2021,3
Natural,Flood,Africa,2021,3
Natural,Flood,Africa,2021,13
Natural,Storm,Americas,2021,0
Natural,Flood,Asia,2021,2
Natural,Epidemic,Asia,2021,0
Natural,Flood,Americas,2021,1
Natural,Flood,Asia,2021,4
Natural,Flood,Asia,2021,9
Natural,Earthquake,Asia,2021,3
Natural,Flood,Asia,2021,14
Natural,Flood,Asia,2021,26
Natural,Flood,Europe,2021,0
Natural,Storm,Asia,2021,1
Natural,Flood,Americas,2021,4
Natural,Flood,Africa,2021,3
Natural,Earthquake,Asia,2021,1
Natural,Flood,Americas,2021,4
Natural,Flood,Americas,2021,1
Natural,Flood,Americas,2021,7
Natural,Flood,Asia,2021,62
Natural,Flood,Europe,2021,1
Natural,Earthquake,Americas,2021,0
Natural,Earthquake,Americas,2021,0
Natural,Flood,Asia,2021,18
Natural,Flood,Europe,2021,1
Natural,Flood,Asia,2021,0
Natural,Flood,Americas,2021,0
Natural,Volcanic activity,Asia,2021,71
Natural,Storm,Asia,2021,5
Natural,Flood,Americas,2021,0
Natural,Flood,Asia,2021,0
Natural,Flood,Americas,2021,0
Natural,Flood,Asia,2021,6
Natural,Flood,Americas,2021,51
Natural,Flood,Europe,2021,0
Natural,Storm,Americas,2021,93
Natural,Earthquake,Asia,2021,0
Natural,Flood,Oceania,2021,2
Natural,Storm,Africa,2021,13
Natural,Flood,Africa,2021,24
Natural,Storm,Africa,2021,23
Natural,Storm,Asia,2021,457
Natural,Storm,Asia,2021,3
Natural,Storm,Americas,2021,5
Natural,Flood,Asia,2021,14
Natural,Flood,Asia,2021,56
Natural,Flood,Asia,2021,0
Natural,Extreme temperature,Europe,2021,0
Natural,Earthquake,Asia,2021,0
Natural,Earthquake,Asia,2021,0
Natural,Wildfire,Americas,2021,2
Natural,Flood,Americas,2021,15
Natural,Flood,Asia,2021,2
Natural,Flood,Africa,2021,8
Natural,Flood,Asia,2021,194
Natural,Volcanic activity,Oceania,2021,0
Natural,Epidemic,Africa,2021,69
Natural,Drought,Asia,2021,0
Natural,Drought,Asia,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Asia,2021,0
Natural,Drought,Asia,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Oceania,2021,0
Natural,Drought,Asia,2021,0
Natural,Drought,Asia,2021,0
Natural,Drought,Americas,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Africa,2021,0
Natural,Drought,Americas,2021,0
Natural,Drought,Africa,2021,0
Natural,Flood,Asia,2022,6
Natural,Earthquake,Asia,2022,0
Natural,Storm,Americas,2022,5
Natural,Flood,Africa,2022,10
Natural,Flood,Asia,2022,10
Natural,Earthquake,Asia,2022,0
Natural,Storm,Oceania,2022,1
Natural,Storm,Asia,2022,22
Natural,Flood,Americas,2022,15
Natural,Volcanic activity,Americas,2022,2
Natural,Volcanic activity,Oceania,2022,4
Natural,Earthquake,Asia,2022,28
Natural,Flood,Africa,2022,34
Natural,Storm,Asia,2022,2
Natural,Flood,Africa,2022,1
Natural,Flood,Americas,2022,0
Natural,Earthquake,Asia,2022,0
Natural,Flood,Africa,2022,3
Natural,Flood,Africa,2022,0
Natural,Flood,Asia,2022,0
Natural,Earthquake,Asia,2022,0
Natural,Flood,Oceania,2022,2
Natural,Storm,Africa,2022,55
Natural,Storm,Africa,2022,38
Natural,Storm,Africa,2022,64
Natural,Storm,Africa,2022,0
Natural,Flood,Africa,2022,9
Natural,Flood,Africa,2022,15
Natural,Earthquake,Americas,2022,2
Natural,Flood,Americas,2022,1
Natural,Storm,Africa,2022,92
Natural,Storm,Africa,2022,1
Natural,Storm,Africa,2022,0
Natural,Flood,Americas,2022,35
Natural,Flood,Americas,2022,29
Natural,Flood,Americas,2022,5
Natural,Flood,Africa,2022,3
Natural,Earthquake,Americas,2022,0
Natural,Storm,Americas,2022,10
Natural,Storm,Europe,2022,1
Natural,Storm,Europe,2022,1
Natural,Storm,Europe,2022,1
Natural,Storm,Europe,2022,2
Natural,Storm,Europe,2022,0
Natural,Storm,Europe,2022,1
Natural,Flood,Americas,2022,0
Natural,Flood,Asia,2022,1
Natural,Flood,Americas,2022,272
Natural,Flood,Americas,2022,0
Natural,Flood,Americas,2022,0
Natural,Earthquake,Americas,2022,3
Natural,Extreme temperature,Asia,2022,4
Natural,Storm,Europe,2022,0
Natural,Storm,Europe,2022,3
Natural,Storm,Europe,2022,1
Natural,Storm,Europe,2022,2
Natural,Storm,Africa,2022,14
Natural,Storm,Africa,2022,14
Natural,Wildfire,Asia,2022,0
Natural,Storm,Africa,2022,15
Natural,Flood,Americas,2022,60
Natural,Flood,Oceania,2022,22
Natural,Wildfire,Americas,2022,0
Natural,Flood,Africa,2022,4
Natural,Flood,Americas,2022,1
Natural,Storm,Europe,2022,2
Natural,Storm,Europe,2022,3
Natural,Storm,Europe,2022,0
Natural,Storm,Europe,2022,3
Natural,Storm,Europe,2022,1
Natural,Storm,Europe,2022,4
Natural,Storm,Europe,2022,4
Natural,Earthquake,Asia,2022,15
Natural,Flood,Asia,2022,6
Natural,Flood,Asia,2022,6
Natural,Flood,Asia,2022,13
Natural,Storm,Americas,2022,8
Natural,Flood,Americas,2022,0
Natural,Flood,Americas,2022,2
Natural,Flood,Asia,2022,0
Natural,Wildfire,Americas,2022,0
Natural,Flood,Americas,2022,0
Natural,Flood,Asia,2022,4
Natural,Storm,Africa,2022,2
Natural,Storm,Africa,2022,63
Natural,Storm,Africa,2022,7
Natural,Volcanic activity,Asia,2022,0
